"resp.id","rating","price","color","zipper","finish"
111,8,"20","gray","silver","matte"
111,9,"20","black","silver","patent"
111,10,"20","navy","gold","matte"
112,5,"17","gray","silver","patent"
112,7,"15","navy","silver","matte"
112,8,"15","black","gold","patent"
112,2,"19","navy","gold","matte"
112,4,"19","navy","silver","patent"
112,7,"15","gray","silver","patent"
112,10,"15","black","silver","matte"
112,5,"17","navy","silver","patent"
112,4,"19","navy","silver","patent"
112,4,"17","navy","gold","patent"
112,10,"20","gray","silver","matte"
112,4,"17","gray","silver","patent"
112,7,"20","gray","silver","matte"
112,8,"20","black","silver","patent"
112,6,"20","navy","gold","matte"
113,5,"17","gray","silver","patent"
113,9,"15","navy","silver","matte"
113,10,"15","black","gold","patent"
113,6,"19","navy","gold","matte"
113,3,"19","navy","silver","patent"
113,8,"15","gray","silver","patent"
113,10,"15","black","silver","matte"
113,5,"17","navy","silver","patent"
113,2,"19","navy","silver","patent"
113,6,"17","navy","gold","patent"
113,10,"20","gray","silver","matte"
113,7,"17","gray","silver","patent"
113,8,"20","gray","silver","matte"
113,10,"20","black","silver","patent"
113,10,"20","navy","gold","matte"
114,7,"17","gray","silver","patent"
114,10,"15","navy","silver","matte"
114,6,"15","black","gold","patent"
114,2,"19","navy","gold","matte"
114,2,"19","navy","silver","patent"
114,3,"15","gray","silver","patent"
114,10,"15","black","silver","matte"
114,4,"17","navy","silver","patent"
114,3,"19","navy","silver","patent"
114,6,"17","navy","gold","patent"
114,3,"20","gray","silver","matte"
114,3,"17","gray","silver","patent"
114,3,"20","gray","silver","matte"
114,6,"20","black","silver","patent"
114,4,"20","navy","gold","matte"
115,7,"17","gray","silver","patent"
115,8,"15","navy","silver","matte"
115,10,"15","black","gold","patent"
115,2,"19","navy","gold","matte"
115,4,"19","navy","silver","patent"
115,10,"15","gray","silver","patent"
115,10,"15","black","silver","matte"
115,8,"17","navy","silver","patent"
115,6,"19","navy","silver","patent"
115,4,"17","navy","gold","patent"
115,7,"20","gray","silver","matte"
115,9,"17","gray","silver","patent"
115,6,"20","gray","silver","matte"
115,10,"20","black","silver","patent"
115,4,"20","navy","gold","matte"
116,6,"17","gray","silver","patent"
116,9,"15","navy","silver","matte"
116,10,"15","black","gold","patent"
116,4,"19","navy","gold","matte"
116,7,"19","navy","silver","patent"
116,6,"15","gray","silver","patent"
116,3,"15","black","silver","matte"
116,6,"17","navy","silver","patent"
116,6,"19","navy","silver","patent"
116,6,"17","navy","gold","patent"
116,2,"20","gray","silver","matte"
116,6,"17","gray","silver","patent"
116,3,"20","gray","silver","matte"
116,5,"20","black","silver","patent"
116,7,"20","navy","gold","matte"
117,5,"17","gray","silver","patent"
117,9,"15","navy","silver","matte"
117,8,"15","black","gold","patent"
117,4,"19","navy","gold","matte"
117,2,"19","navy","silver","patent"
117,7,"15","gray","silver","patent"
117,10,"15","black","silver","matte"
117,7,"17","navy","silver","patent"
117,4,"19","navy","silver","patent"
117,4,"17","navy","gold","patent"
117,10,"20","gray","silver","matte"
117,3,"17","gray","silver","patent"
117,10,"20","gray","silver","matte"
117,10,"20","black","silver","patent"
117,9,"20","navy","gold","matte"
118,9,"17","gray","silver","patent"
118,9,"15","navy","silver","matte"
118,10,"15","black","gold","patent"
118,3,"19","navy","gold","matte"
118,2,"19","navy","silver","patent"
118,10,"15","gray","silver","patent"
118,10,"15","black","silver","matte"
118,5,"17","navy","silver","patent"
118,5,"19","navy","silver","patent"
118,2,"17","navy","gold","patent"
118,10,"20","gray","silver","matte"
118,8,"17","gray","silver","patent"
118,9,"20","gray","silver","matte"
118,10,"20","black","silver","patent"
118,5,"20","navy","gold","matte"
119,4,"17","gray","silver","patent"
119,4,"15","navy","silver","matte"
119,9,"15","black","gold","patent"
119,3,"19","navy","gold","matte"
119,3,"19","navy","silver","patent"
119,9,"15","gray","silver","patent"
119,10,"15","black","silver","matte"
119,5,"17","navy","silver","patent"
119,2,"19","navy","silver","patent"
119,7,"17","navy","gold","patent"
119,8,"20","gray","silver","matte"
119,5,"17","gray","silver","patent"
119,8,"20","gray","silver","matte"
119,9,"20","black","silver","patent"
119,8,"20","navy","gold","matte"
120,5,"17","gray","silver","patent"
120,8,"15","navy","silver","matte"
120,10,"15","black","gold","patent"
120,4,"19","navy","gold","matte"
120,2,"19","navy","silver","patent"
120,10,"15","gray","silver","patent"
120,10,"15","black","silver","matte"
120,4,"17","navy","silver","patent"
120,2,"19","navy","silver","patent"
120,7,"17","navy","gold","patent"
120,4,"20","gray","silver","matte"
120,6,"17","gray","silver","patent"
120,3,"20","gray","silver","matte"
120,6,"20","black","silver","patent"
120,4,"20","navy","gold","matte"
121,8,"17","gray","silver","patent"
121,4,"15","navy","silver","matte"
121,10,"15","black","gold","patent"
121,4,"19","navy","gold","matte"
121,2,"19","navy","silver","patent"
121,9,"15","gray","silver","patent"
121,9,"15","black","silver","matte"
121,5,"17","navy","silver","patent"
121,2,"19","navy","silver","patent"
121,7,"17","navy","gold","patent"
121,2,"20","gray","silver","matte"
121,8,"17","gray","silver","patent"
121,5,"20","gray","silver","matte"
121,6,"20","black","silver","patent"
121,2,"20","navy","gold","matte"
122,5,"17","gray","silver","patent"
122,4,"15","navy","silver","matte"
122,7,"15","black","gold","patent"
122,3,"19","navy","gold","matte"
122,3,"19","navy","silver","patent"
122,5,"15","gray","silver","patent"
122,10,"15","black","silver","matte"
122,2,"17","navy","silver","patent"
122,2,"19","navy","silver","patent"
122,2,"17","navy","gold","patent"
122,7,"20","gray","silver","matte"
122,5,"17","gray","silver","patent"
122,8,"20","gray","silver","matte"
122,6,"20","black","silver","patent"
122,4,"20","navy","gold","matte"
123,5,"17","gray","silver","patent"
123,9,"15","navy","silver","matte"
123,6,"15","black","gold","patent"
123,5,"19","navy","gold","matte"
123,2,"19","navy","silver","patent"
123,6,"15","gray","silver","patent"
123,10,"15","black","silver","matte"
123,4,"17","navy","silver","patent"
123,3,"19","navy","silver","patent"
123,4,"17","navy","gold","patent"
123,10,"20","gray","silver","matte"
123,8,"17","gray","silver","patent"
123,7,"20","gray","silver","matte"
123,7,"20","black","silver","patent"
123,8,"20","navy","gold","matte"
124,3,"17","gray","silver","patent"
124,9,"15","navy","silver","matte"
124,10,"15","black","gold","patent"
124,6,"19","navy","gold","matte"
124,4,"19","navy","silver","patent"
124,5,"15","gray","silver","patent"
124,10,"15","black","silver","matte"
124,4,"17","navy","silver","patent"
124,2,"19","navy","silver","patent"
124,6,"17","navy","gold","patent"
124,9,"20","gray","silver","matte"
124,5,"17","gray","silver","patent"
124,5,"20","gray","silver","matte"
124,9,"20","black","silver","patent"
124,8,"20","navy","gold","matte"
125,6,"17","gray","silver","patent"
125,7,"15","navy","silver","matte"
125,10,"15","black","gold","patent"
125,5,"19","navy","gold","matte"
125,2,"19","navy","silver","patent"
125,10,"15","gray","silver","patent"
125,10,"15","black","silver","matte"
125,4,"17","navy","silver","patent"
125,4,"19","navy","silver","patent"
125,5,"17","navy","gold","patent"
125,10,"20","gray","silver","matte"
125,8,"17","gray","silver","patent"
125,10,"20","gray","silver","matte"
125,7,"20","black","silver","patent"
125,10,"20","navy","gold","matte"
126,8,"17","gray","silver","patent"
126,8,"15","navy","silver","matte"
126,10,"15","black","gold","patent"
126,2,"19","navy","gold","matte"
126,3,"19","navy","silver","patent"
126,10,"15","gray","silver","patent"
126,10,"15","black","silver","matte"
126,8,"17","navy","silver","patent"
126,8,"19","navy","silver","patent"
126,10,"17","navy","gold","patent"
126,7,"20","gray","silver","matte"
126,3,"17","gray","silver","patent"
126,6,"20","gray","silver","matte"
126,10,"20","black","silver","patent"
126,10,"20","navy","gold","matte"
127,4,"17","gray","silver","patent"
127,8,"15","navy","silver","matte"
127,10,"15","black","gold","patent"
127,6,"19","navy","gold","matte"
127,2,"19","navy","silver","patent"
127,9,"15","gray","silver","patent"
127,10,"15","black","silver","matte"
127,2,"17","navy","silver","patent"
127,4,"19","navy","silver","patent"
127,9,"17","navy","gold","patent"
127,7,"20","gray","silver","matte"
127,9,"17","gray","silver","patent"
127,10,"20","gray","silver","matte"
127,6,"20","black","silver","patent"
127,6,"20","navy","gold","matte"
128,2,"17","gray","silver","patent"
128,7,"15","navy","silver","matte"
128,9,"15","black","gold","patent"
128,6,"19","navy","gold","matte"
128,2,"19","navy","silver","patent"
128,5,"15","gray","silver","patent"
128,10,"15","black","silver","matte"
128,5,"17","navy","silver","patent"
128,3,"19","navy","silver","patent"
128,7,"17","navy","gold","patent"
128,7,"20","gray","silver","matte"
128,6,"17","gray","silver","patent"
128,8,"20","gray","silver","matte"
128,8,"20","black","silver","patent"
128,8,"20","navy","gold","matte"
129,4,"17","gray","silver","patent"
129,9,"15","navy","silver","matte"
129,6,"15","black","gold","patent"
129,2,"19","navy","gold","matte"
129,3,"19","navy","silver","patent"
129,4,"15","gray","silver","patent"
129,10,"15","black","silver","matte"
129,2,"17","navy","silver","patent"
129,2,"19","navy","silver","patent"
129,5,"17","navy","gold","patent"
129,4,"20","gray","silver","matte"
129,3,"17","gray","silver","patent"
129,6,"20","gray","silver","matte"
129,5,"20","black","silver","patent"
129,4,"20","navy","gold","matte"
130,4,"17","gray","silver","patent"
130,9,"15","navy","silver","matte"
130,10,"15","black","gold","patent"
130,8,"19","navy","gold","matte"
130,3,"19","navy","silver","patent"
130,5,"15","gray","silver","patent"
130,9,"15","black","silver","matte"
130,6,"17","navy","silver","patent"
130,2,"19","navy","silver","patent"
130,6,"17","navy","gold","patent"
130,10,"20","gray","silver","matte"
130,2,"17","gray","silver","patent"
130,10,"20","gray","silver","matte"
130,10,"20","black","silver","patent"
130,10,"20","navy","gold","matte"
131,8,"17","gray","silver","patent"
131,4,"15","navy","silver","matte"
131,10,"15","black","gold","patent"
131,3,"19","navy","gold","matte"
131,2,"19","navy","silver","patent"
131,8,"15","gray","silver","patent"
131,10,"15","black","silver","matte"
131,4,"17","navy","silver","patent"
131,4,"19","navy","silver","patent"
131,5,"17","navy","gold","patent"
131,6,"20","gray","silver","matte"
131,5,"17","gray","silver","patent"
131,6,"20","gray","silver","matte"
131,9,"20","black","silver","patent"
131,4,"20","navy","gold","matte"
132,7,"17","gray","silver","patent"
132,7,"15","navy","silver","matte"
132,10,"15","black","gold","patent"
132,6,"19","navy","gold","matte"
132,2,"19","navy","silver","patent"
132,9,"15","gray","silver","patent"
132,10,"15","black","silver","matte"
132,7,"17","navy","silver","patent"
132,6,"19","navy","silver","patent"
132,6,"17","navy","gold","patent"
132,6,"20","gray","silver","matte"
132,9,"17","gray","silver","patent"
132,7,"20","gray","silver","matte"
132,10,"20","black","silver","patent"
132,6,"20","navy","gold","matte"
133,5,"17","gray","silver","patent"
133,8,"15","navy","silver","matte"
133,7,"15","black","gold","patent"
133,4,"19","navy","gold","matte"
133,2,"19","navy","silver","patent"
133,7,"15","gray","silver","patent"
133,10,"15","black","silver","matte"
133,2,"17","navy","silver","patent"
133,4,"19","navy","silver","patent"
133,4,"17","navy","gold","patent"
133,8,"20","gray","silver","matte"
133,5,"17","gray","silver","patent"
133,10,"20","gray","silver","matte"
133,6,"20","black","silver","patent"
133,5,"20","navy","gold","matte"
134,7,"17","gray","silver","patent"
134,8,"15","navy","silver","matte"
134,10,"15","black","gold","patent"
134,7,"19","navy","gold","matte"
134,2,"19","navy","silver","patent"
134,6,"15","gray","silver","patent"
134,10,"15","black","silver","matte"
134,5,"17","navy","silver","patent"
134,2,"19","navy","silver","patent"
134,7,"17","navy","gold","patent"
134,9,"20","gray","silver","matte"
134,6,"17","gray","silver","patent"
134,10,"20","gray","silver","matte"
134,7,"20","black","silver","patent"
134,10,"20","navy","gold","matte"
135,5,"17","gray","silver","patent"
135,8,"15","navy","silver","matte"
135,10,"15","black","gold","patent"
135,5,"19","navy","gold","matte"
135,2,"19","navy","silver","patent"
135,4,"15","gray","silver","patent"
135,10,"15","black","silver","matte"
135,6,"17","navy","silver","patent"
135,2,"19","navy","silver","patent"
135,9,"17","navy","gold","patent"
135,6,"20","gray","silver","matte"
135,3,"17","gray","silver","patent"
135,3,"20","gray","silver","matte"
135,5,"20","black","silver","patent"
135,6,"20","navy","gold","matte"
136,6,"17","gray","silver","patent"
136,9,"15","navy","silver","matte"
136,10,"15","black","gold","patent"
136,6,"19","navy","gold","matte"
136,6,"19","navy","silver","patent"
136,8,"15","gray","silver","patent"
136,10,"15","black","silver","matte"
136,4,"17","navy","silver","patent"
136,2,"19","navy","silver","patent"
136,9,"17","navy","gold","patent"
136,10,"20","gray","silver","matte"
136,8,"17","gray","silver","patent"
136,10,"20","gray","silver","matte"
136,8,"20","black","silver","patent"
136,10,"20","navy","gold","matte"
137,4,"17","gray","silver","patent"
137,6,"15","navy","silver","matte"
137,10,"15","black","gold","patent"
137,4,"19","navy","gold","matte"
137,2,"19","navy","silver","patent"
137,6,"15","gray","silver","patent"
137,9,"15","black","silver","matte"
137,5,"17","navy","silver","patent"
137,2,"19","navy","silver","patent"
137,3,"17","navy","gold","patent"
137,8,"20","gray","silver","matte"
137,6,"17","gray","silver","patent"
137,10,"20","gray","silver","matte"
137,10,"20","black","silver","patent"
137,6,"20","navy","gold","matte"
138,8,"17","gray","silver","patent"
138,5,"15","navy","silver","matte"
138,10,"15","black","gold","patent"
138,4,"19","navy","gold","matte"
138,2,"19","navy","silver","patent"
138,5,"15","gray","silver","patent"
138,10,"15","black","silver","matte"
138,3,"17","navy","silver","patent"
138,2,"19","navy","silver","patent"
138,3,"17","navy","gold","patent"
138,7,"20","gray","silver","matte"
138,4,"17","gray","silver","patent"
138,9,"20","gray","silver","matte"
138,9,"20","black","silver","patent"
138,7,"20","navy","gold","matte"
139,5,"17","gray","silver","patent"
139,10,"15","navy","silver","matte"
139,10,"15","black","gold","patent"
139,2,"19","navy","gold","matte"
139,2,"19","navy","silver","patent"
139,6,"15","gray","silver","patent"
139,10,"15","black","silver","matte"
139,5,"17","navy","silver","patent"
139,3,"19","navy","silver","patent"
139,9,"17","navy","gold","patent"
139,9,"20","gray","silver","matte"
139,3,"17","gray","silver","patent"
139,6,"20","gray","silver","matte"
139,10,"20","black","silver","patent"
139,7,"20","navy","gold","matte"
140,4,"17","gray","silver","patent"
140,10,"15","navy","silver","matte"
140,9,"15","black","gold","patent"
140,9,"19","navy","gold","matte"
140,4,"19","navy","silver","patent"
140,6,"15","gray","silver","patent"
140,10,"15","black","silver","matte"
140,6,"17","navy","silver","patent"
140,2,"19","navy","silver","patent"
140,8,"17","navy","gold","patent"
140,7,"20","gray","silver","matte"
140,4,"17","gray","silver","patent"
140,9,"20","gray","silver","matte"
140,10,"20","black","silver","patent"
140,10,"20","navy","gold","matte"
141,6,"17","gray","silver","patent"
141,5,"15","navy","silver","matte"
141,10,"15","black","gold","patent"
141,4,"19","navy","gold","matte"
141,2,"19","navy","silver","patent"
141,3,"15","gray","silver","patent"
141,10,"15","black","silver","matte"
141,2,"17","navy","silver","patent"
141,3,"19","navy","silver","patent"
141,5,"17","navy","gold","patent"
141,10,"20","gray","silver","matte"
141,5,"17","gray","silver","patent"
141,10,"20","gray","silver","matte"
141,9,"20","black","silver","patent"
141,10,"20","navy","gold","matte"
142,3,"17","gray","silver","patent"
142,9,"15","navy","silver","matte"
142,10,"15","black","gold","patent"
142,7,"19","navy","gold","matte"
142,6,"19","navy","silver","patent"
142,9,"15","gray","silver","patent"
142,10,"15","black","silver","matte"
142,7,"17","navy","silver","patent"
142,2,"19","navy","silver","patent"
142,7,"17","navy","gold","patent"
142,8,"20","gray","silver","matte"
142,3,"17","gray","silver","patent"
142,9,"20","gray","silver","matte"
142,10,"20","black","silver","patent"
142,10,"20","navy","gold","matte"
143,6,"17","gray","silver","patent"
143,4,"15","navy","silver","matte"
143,10,"15","black","gold","patent"
143,6,"19","navy","gold","matte"
143,2,"19","navy","silver","patent"
143,7,"15","gray","silver","patent"
143,10,"15","black","silver","matte"
143,3,"17","navy","silver","patent"
143,2,"19","navy","silver","patent"
143,6,"17","navy","gold","patent"
143,6,"20","gray","silver","matte"
143,2,"17","gray","silver","patent"
143,3,"20","gray","silver","matte"
143,6,"20","black","silver","patent"
143,9,"20","navy","gold","matte"
144,4,"17","gray","silver","patent"
144,8,"15","navy","silver","matte"
144,8,"15","black","gold","patent"
144,4,"19","navy","gold","matte"
144,2,"19","navy","silver","patent"
144,5,"15","gray","silver","patent"
144,10,"15","black","silver","matte"
144,2,"17","navy","silver","patent"
144,2,"19","navy","silver","patent"
144,3,"17","navy","gold","patent"
144,10,"20","gray","silver","matte"
144,4,"17","gray","silver","patent"
144,8,"20","gray","silver","matte"
144,8,"20","black","silver","patent"
144,7,"20","navy","gold","matte"
145,6,"17","gray","silver","patent"
145,8,"15","navy","silver","matte"
145,10,"15","black","gold","patent"
145,6,"19","navy","gold","matte"
145,2,"19","navy","silver","patent"
145,10,"15","gray","silver","patent"
145,10,"15","black","silver","matte"
145,3,"17","navy","silver","patent"
145,2,"19","navy","silver","patent"
145,8,"17","navy","gold","patent"
145,4,"20","gray","silver","matte"
145,7,"17","gray","silver","patent"
145,6,"20","gray","silver","matte"
145,3,"20","black","silver","patent"
145,8,"20","navy","gold","matte"
146,6,"17","gray","silver","patent"
146,5,"15","navy","silver","matte"
146,10,"15","black","gold","patent"
146,5,"19","navy","gold","matte"
146,4,"19","navy","silver","patent"
146,7,"15","gray","silver","patent"
146,8,"15","black","silver","matte"
146,4,"17","navy","silver","patent"
146,2,"19","navy","silver","patent"
146,7,"17","navy","gold","patent"
146,6,"20","gray","silver","matte"
146,4,"17","gray","silver","patent"
146,4,"20","gray","silver","matte"
146,8,"20","black","silver","patent"
146,6,"20","navy","gold","matte"
147,2,"17","gray","silver","patent"
147,7,"15","navy","silver","matte"
147,5,"15","black","gold","patent"
147,5,"19","navy","gold","matte"
147,7,"19","navy","silver","patent"
147,6,"15","gray","silver","patent"
147,10,"15","black","silver","matte"
147,3,"17","navy","silver","patent"
147,5,"19","navy","silver","patent"
147,6,"17","navy","gold","patent"
147,5,"20","gray","silver","matte"
147,3,"17","gray","silver","patent"
147,5,"20","gray","silver","matte"
147,9,"20","black","silver","patent"
147,6,"20","navy","gold","matte"
148,7,"17","gray","silver","patent"
148,4,"15","navy","silver","matte"
148,9,"15","black","gold","patent"
148,2,"19","navy","gold","matte"
148,5,"19","navy","silver","patent"
148,10,"15","gray","silver","patent"
148,10,"15","black","silver","matte"
148,4,"17","navy","silver","patent"
148,2,"19","navy","silver","patent"
148,4,"17","navy","gold","patent"
148,3,"20","gray","silver","matte"
148,3,"17","gray","silver","patent"
148,3,"20","gray","silver","matte"
148,10,"20","black","silver","patent"
148,3,"20","navy","gold","matte"
149,5,"17","gray","silver","patent"
149,4,"15","navy","silver","matte"
149,10,"15","black","gold","patent"
149,3,"19","navy","gold","matte"
149,4,"19","navy","silver","patent"
149,5,"15","gray","silver","patent"
149,7,"15","black","silver","matte"
149,6,"17","navy","silver","patent"
149,2,"19","navy","silver","patent"
149,7,"17","navy","gold","patent"
149,7,"20","gray","silver","matte"
149,5,"17","gray","silver","patent"
149,5,"20","gray","silver","matte"
149,10,"20","black","silver","patent"
149,6,"20","navy","gold","matte"
150,3,"17","gray","silver","patent"
150,8,"15","navy","silver","matte"
150,9,"15","black","gold","patent"
150,6,"19","navy","gold","matte"
150,4,"19","navy","silver","patent"
150,5,"15","gray","silver","patent"
150,10,"15","black","silver","matte"
150,6,"17","navy","silver","patent"
150,2,"19","navy","silver","patent"
150,7,"17","navy","gold","patent"
150,5,"20","gray","silver","matte"
150,5,"17","gray","silver","patent"
150,5,"20","gray","silver","matte"
150,2,"20","black","silver","patent"
150,8,"20","navy","gold","matte"
151,4,"17","gray","silver","patent"
151,6,"15","navy","silver","matte"
151,6,"15","black","gold","patent"
151,2,"19","navy","gold","matte"
151,3,"19","navy","silver","patent"
151,7,"15","gray","silver","patent"
151,6,"15","black","silver","matte"
151,5,"17","navy","silver","patent"
151,5,"19","navy","silver","patent"
151,7,"17","navy","gold","patent"
151,5,"20","gray","silver","matte"
151,6,"17","gray","silver","patent"
151,8,"20","gray","silver","matte"
151,10,"20","black","silver","patent"
151,6,"20","navy","gold","matte"
152,5,"17","gray","silver","patent"
152,5,"15","navy","silver","matte"
152,10,"15","black","gold","patent"
152,4,"19","navy","gold","matte"
152,2,"19","navy","silver","patent"
152,8,"15","gray","silver","patent"
152,10,"15","black","silver","matte"
152,2,"17","navy","silver","patent"
152,2,"19","navy","silver","patent"
152,3,"17","navy","gold","patent"
152,8,"20","gray","silver","matte"
152,3,"17","gray","silver","patent"
152,6,"20","gray","silver","matte"
152,10,"20","black","silver","patent"
152,2,"20","navy","gold","matte"
153,5,"17","gray","silver","patent"
153,6,"15","navy","silver","matte"
153,10,"15","black","gold","patent"
153,5,"19","navy","gold","matte"
153,2,"19","navy","silver","patent"
153,7,"15","gray","silver","patent"
153,9,"15","black","silver","matte"
153,6,"17","navy","silver","patent"
153,5,"19","navy","silver","patent"
153,6,"17","navy","gold","patent"
153,8,"20","gray","silver","matte"
153,6,"17","gray","silver","patent"
153,6,"20","gray","silver","matte"
153,9,"20","black","silver","patent"
153,7,"20","navy","gold","matte"
154,6,"17","gray","silver","patent"
154,5,"15","navy","silver","matte"
154,7,"15","black","gold","patent"
154,2,"19","navy","gold","matte"
154,4,"19","navy","silver","patent"
154,5,"15","gray","silver","patent"
154,9,"15","black","silver","matte"
154,7,"17","navy","silver","patent"
154,4,"19","navy","silver","patent"
154,4,"17","navy","gold","patent"
154,8,"20","gray","silver","matte"
154,6,"17","gray","silver","patent"
154,5,"20","gray","silver","matte"
154,10,"20","black","silver","patent"
154,5,"20","navy","gold","matte"
155,5,"17","gray","silver","patent"
155,6,"15","navy","silver","matte"
155,8,"15","black","gold","patent"
155,5,"19","navy","gold","matte"
155,2,"19","navy","silver","patent"
155,6,"15","gray","silver","patent"
155,10,"15","black","silver","matte"
155,4,"17","navy","silver","patent"
155,2,"19","navy","silver","patent"
155,4,"17","navy","gold","patent"
155,9,"20","gray","silver","matte"
155,6,"17","gray","silver","patent"
155,6,"20","gray","silver","matte"
155,6,"20","black","silver","patent"
155,5,"20","navy","gold","matte"
156,5,"17","gray","silver","patent"
156,8,"15","navy","silver","matte"
156,9,"15","black","gold","patent"
156,2,"19","navy","gold","matte"
156,5,"19","navy","silver","patent"
156,8,"15","gray","silver","patent"
156,10,"15","black","silver","matte"
156,2,"17","navy","silver","patent"
156,2,"19","navy","silver","patent"
156,4,"17","navy","gold","patent"
156,4,"20","gray","silver","matte"
156,5,"17","gray","silver","patent"
156,5,"20","gray","silver","matte"
156,4,"20","black","silver","patent"
156,5,"20","navy","gold","matte"
157,6,"17","gray","silver","patent"
157,6,"15","navy","silver","matte"
157,9,"15","black","gold","patent"
157,5,"19","navy","gold","matte"
157,3,"19","navy","silver","patent"
157,7,"15","gray","silver","patent"
157,10,"15","black","silver","matte"
157,4,"17","navy","silver","patent"
157,2,"19","navy","silver","patent"
157,5,"17","navy","gold","patent"
157,10,"20","gray","silver","matte"
157,10,"17","gray","silver","patent"
157,10,"20","gray","silver","matte"
157,9,"20","black","silver","patent"
157,9,"20","navy","gold","matte"
158,4,"17","gray","silver","patent"
158,4,"15","navy","silver","matte"
158,10,"15","black","gold","patent"
158,5,"19","navy","gold","matte"
158,2,"19","navy","silver","patent"
158,9,"15","gray","silver","patent"
158,10,"15","black","silver","matte"
158,4,"17","navy","silver","patent"
158,2,"19","navy","silver","patent"
158,5,"17","navy","gold","patent"
158,9,"20","gray","silver","matte"
158,6,"17","gray","silver","patent"
158,10,"20","gray","silver","matte"
158,9,"20","black","silver","patent"
158,10,"20","navy","gold","matte"
159,5,"17","gray","silver","patent"
159,10,"15","navy","silver","matte"
159,10,"15","black","gold","patent"
159,8,"19","navy","gold","matte"
159,4,"19","navy","silver","patent"
159,4,"15","gray","silver","patent"
159,6,"15","black","silver","matte"
159,6,"17","navy","silver","patent"
159,6,"19","navy","silver","patent"
159,7,"17","navy","gold","patent"
159,2,"20","gray","silver","matte"
159,2,"17","gray","silver","patent"
159,8,"20","gray","silver","matte"
159,9,"20","black","silver","patent"
159,10,"20","navy","gold","matte"
160,5,"17","gray","silver","patent"
160,6,"15","navy","silver","matte"
160,9,"15","black","gold","patent"
160,2,"19","navy","gold","matte"
160,3,"19","navy","silver","patent"
160,7,"15","gray","silver","patent"
160,10,"15","black","silver","matte"
160,6,"17","navy","silver","patent"
160,2,"19","navy","silver","patent"
160,4,"17","navy","gold","patent"
160,10,"20","gray","silver","matte"
160,3,"17","gray","silver","patent"
160,9,"20","gray","silver","matte"
160,10,"20","black","silver","patent"
160,7,"20","navy","gold","matte"
161,5,"17","gray","silver","patent"
161,4,"15","navy","silver","matte"
161,10,"15","black","gold","patent"
161,5,"19","navy","gold","matte"
161,2,"19","navy","silver","patent"
161,7,"15","gray","silver","patent"
161,8,"15","black","silver","matte"
161,4,"17","navy","silver","patent"
161,2,"19","navy","silver","patent"
161,5,"17","navy","gold","patent"
161,6,"20","gray","silver","matte"
161,4,"17","gray","silver","patent"
161,5,"20","gray","silver","matte"
161,8,"20","black","silver","patent"
161,6,"20","navy","gold","matte"
162,4,"17","gray","silver","patent"
162,10,"15","navy","silver","matte"
162,10,"15","black","gold","patent"
162,7,"19","navy","gold","matte"
162,2,"19","navy","silver","patent"
162,6,"15","gray","silver","patent"
162,10,"15","black","silver","matte"
162,7,"17","navy","silver","patent"
162,7,"19","navy","silver","patent"
162,6,"17","navy","gold","patent"
162,10,"20","gray","silver","matte"
162,5,"17","gray","silver","patent"
162,9,"20","gray","silver","matte"
162,8,"20","black","silver","patent"
162,10,"20","navy","gold","matte"
163,4,"17","gray","silver","patent"
163,9,"15","navy","silver","matte"
163,10,"15","black","gold","patent"
163,8,"19","navy","gold","matte"
163,2,"19","navy","silver","patent"
163,7,"15","gray","silver","patent"
163,10,"15","black","silver","matte"
163,5,"17","navy","silver","patent"
163,2,"19","navy","silver","patent"
163,8,"17","navy","gold","patent"
163,9,"20","gray","silver","matte"
163,3,"17","gray","silver","patent"
163,8,"20","gray","silver","matte"
163,8,"20","black","silver","patent"
163,10,"20","navy","gold","matte"
164,3,"17","gray","silver","patent"
164,4,"15","navy","silver","matte"
164,10,"15","black","gold","patent"
164,3,"19","navy","gold","matte"
164,3,"19","navy","silver","patent"
164,3,"15","gray","silver","patent"
164,7,"15","black","silver","matte"
164,3,"17","navy","silver","patent"
164,2,"19","navy","silver","patent"
164,6,"17","navy","gold","patent"
164,8,"20","gray","silver","matte"
164,3,"17","gray","silver","patent"
164,4,"20","gray","silver","matte"
164,8,"20","black","silver","patent"
164,10,"20","navy","gold","matte"
165,5,"17","gray","silver","patent"
165,5,"15","navy","silver","matte"
165,8,"15","black","gold","patent"
165,4,"19","navy","gold","matte"
165,4,"19","navy","silver","patent"
165,8,"15","gray","silver","patent"
165,10,"15","black","silver","matte"
165,6,"17","navy","silver","patent"
165,2,"19","navy","silver","patent"
165,8,"17","navy","gold","patent"
165,8,"20","gray","silver","matte"
165,6,"17","gray","silver","patent"
165,8,"20","gray","silver","matte"
165,10,"20","black","silver","patent"
165,10,"20","navy","gold","matte"
166,5,"17","gray","silver","patent"
166,8,"15","navy","silver","matte"
166,10,"15","black","gold","patent"
166,9,"19","navy","gold","matte"
166,2,"19","navy","silver","patent"
166,8,"15","gray","silver","patent"
166,10,"15","black","silver","matte"
166,3,"17","navy","silver","patent"
166,2,"19","navy","silver","patent"
166,5,"17","navy","gold","patent"
166,10,"20","gray","silver","matte"
166,7,"17","gray","silver","patent"
166,10,"20","gray","silver","matte"
166,10,"20","black","silver","patent"
166,10,"20","navy","gold","matte"
167,3,"17","gray","silver","patent"
167,10,"15","navy","silver","matte"
167,6,"15","black","gold","patent"
167,4,"19","navy","gold","matte"
